Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFFFD1974-31**,512,21.3,No,24.037558685446008,5I,21.3,512.0,FFFFD1974-31..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFRBI1820-36S,539,24.7,No,21.82186234817814,5I,24.7,539.0,FFRBI1820-36S
3A - All-Refrigerators - automatic defrost,FFRBI1821-30,296,18.4,No,16.086956521739133,3A,18.4,296.0,FFRBI1821-30
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FFRBI1844-36**,560,25.0,No,22.4,7,25.0,560.0,FFRBI1844-36..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,SFFFD1974-31**,512,21.3,No,24.037558685446008,5I,21.3,512.0,SFFFD1974-31..
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,SFRBI1844-36**,560,25.0,No,22.4,7,25.0,560.0,SFRBI1844-36..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,XFFFD1974-31**,512,21.3,No,24.037558685446008,5I,21.3,512.0,XFFFD1974-31..
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,XFRBI1844-36**,560,25.0,No,22.4,7,25.0,560.0,XFRBI1844-36..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,YFFFD1974-31**,512,21.3,No,24.037558685446008,5I,21.3,512.0,YFFFD1974-31..
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,YFRBI1844-36**,560,25.0,No,22.4,7,25.0,560.0,YFRBI1844-36..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,ZFFFD1974-31**,512,21.3,No,24.037558685446008,5I,21.3,512.0,ZFFFD1974-31..
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,ZFRBI1844-36**,560,25.0,No,22.4,7,25.0,560.0,ZFRBI1844-36..
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F15TFRES**,325,17.2,No,18.895348837209305,3,17.2,325.0,F15TFRES..
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F15TFRESSS,325,17.2,No,18.895348837209305,3,17.2,325.0,F15TFRESSS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F15TFRESWW,325,17.2,No,18.895348837209305,3,17.2,325.0,F15TFRESWW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F18TFRES**,358,21.8,No,16.42201834862385,3,21.8,358.0,F18TFRES..
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F18TFRESSS,358,21.8,No,16.42201834862385,3,21.8,358.0,F18TFRESSS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F18TFRESWW,358,21.8,No,16.42201834862385,3,21.8,358.0,F18TFRESWW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F10TFRES**,300,12.5,No,24.0,3,12.5,300.0,F10TFRES..
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,F12BFRESIC450PR,499,14.9,No,33.489932885906036,5I-BI,14.9,499.0,F12BFRESIC450PR
3A-BI - Built-In All-Refrigerators - automatic defrost,F17UFESC450PR,325,16.7,No,19.46107784431138,3A-BI,16.7,325.0,F17UFESC450PR
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,F18TFRAES**,365,21.4,No,17.05607476635514,3,21.4,365.0,F18TFRAES..
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,F18TFRAESI**,448,21.3,No,21.032863849765256,3I,21.3,448.0,F18TFRAESI..
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,F19BFRES450SS,466,23.0,No,20.26086956521739,5,23.0,466.0,F19BFRES450SS
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,F9BFRESC450PR,372,10.4,No,35.76923076923077,5-BI,10.4,372.0,F9BFRESC450PR
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,F9BFRESIC450PR,464,10.2,No,45.490196078431374,5I-BI,10.2,464.0,F9BFRESIC450PR
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFD18ES250SS,512,21.3,No,24.037558685446008,5I,21.3,512.0,FFD18ES250SS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,FFD18ESC250SS,442,22.7,No,19.47136563876652,5,22.7,442.0,FFD18ESC250SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFD21ESCSS,573,25.6,No,22.3828125,5I,25.6,573.0,FFD21ESCSS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFD27ESSSS,628,32.5,No,19.323076923076922,5I,32.5,628.0,FFD27ESSSS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,F12BFRES450SS,390,14.2,No,27.464788732394368,5,14.2,390.0,F12BFRES450SS
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,F16BFRESC450PR,551,19.4,No,28.402061855670105,5I-BI,19.4,551.0,F16BFRESC450PR
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FR 1002 BK,297,12.1,No,24.545454545454547,3,12.1,297.0,FR 1002 BK
11A - Compact All-Refrigerator - manual defrost,EFR180,158,1.6,Yes,98.75,11A,1.6,158.0,EFR180
11A - Compact All-Refrigerator - manual defrost,EFR180,202,1.7,Yes,118.82352941176471,11A,1.7,202.0,EFR180
11A - Compact All-Refrigerator - manual defrost,EFR180-B-COM,206,1.6,Yes,128.75,11A,1.6,206.0,EFR180-B-COM
11A - Compact All-Refrigerator - manual defrost,EFR182,202,1.7,Yes,118.82352941176471,11A,1.7,202.0,EFR182
11A - Compact All-Refrigerator - manual defrost,EFR182,206,1.6,Yes,128.75,11A,1.6,206.0,EFR182
11A - Compact All-Refrigerator - manual defrost,EFR182_QVC,206,1.6,Yes,128.75,11A,1.6,206.0,EFR182_QVC
11A - Compact All-Refrigerator - manual defrost,EFR285,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285
11A - Compact All-Refrigerator - manual defrost,EFR285-B,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285-B
11A - Compact All-Refrigerator - manual defrost,EFR285-B-BLACK,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285-B-BLACK
11A - Compact All-Refrigerator - manual defrost,EFR285-B-BLUE,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285-B-BLUE
11A - Compact All-Refrigerator - manual defrost,EFR285-BLACK,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285-BLACK
11A - Compact All-Refrigerator - manual defrost,EFR285-B-WHITE,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285-B-WHITE
11A - Compact All-Refrigerator - manual defrost,EFR285-RED,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285-RED
11A - Compact All-Refrigerator - manual defrost,EFR285-WHITE,208,2.6,Yes,80.0,11A,2.6,208.0,EFR285-WHITE
11A - Compact All-Refrigerator - manual defrost,EFR323,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR323
11A - Compact All-Refrigerator - manual defrost,EFR323,206,3.0,Yes,68.66666666666667,11A,3.0,206.0,EFR323
11A - Compact All-Refrigerator - manual defrost,EFR331-B-BLACK,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR331-B-BLACK
11A - Compact All-Refrigerator - manual defrost,EFR331-B-BLACK-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR331-B-BLACK-COM
11A - Compact All-Refrigerator - manual defrost,EFR331-BLACK-AB,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR331-BLACK-AB
11A - Compact All-Refrigerator - manual defrost,EFR331-B-WHITE,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR331-B-WHITE
11A - Compact All-Refrigerator - manual defrost,EFR331-B-WHITE-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR331-B-WHITE-COM
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,GRSS2352A*,615,28.3,No,21.73144876325088,7,28.3,615.0,GRSS2352A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,GRSS2652A*,647,32.4,No,19.969135802469136,7,32.4,647.0,GRSS2652A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,LFHB2751T*,715,33.5,No,21.34328358208955,5A,33.5,715.0,LFHB2751T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,LFHD2251T*,660,26.9,No,24.53531598513011,5A,26.9,660.0,LFHD2251T.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,LFHG2251T*,589,27.6,No,21.340579710144926,5I,27.6,589.0,LFHG2251T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,LFHT2131Q*,386,24.3,No,15.88477366255144,3,24.3,386.0,LFHT2131Q.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,LFHT2131Q*,470,24.3,No,19.34156378600823,3I,24.3,470.0,LFHT2131Q.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,LGHB2869T*,715,33.5,No,21.34328358208955,5A,33.5,715.0,LGHB2869T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,LGHD2369T*,660,26.9,No,24.53531598513011,5A,26.9,660.0,LGHD2369T.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,LGHK2336T*,613,28.1,No,21.814946619217082,7,28.1,613.0,LGHK2336T.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,LGHX2636T*,646,32.4,No,19.938271604938272,7,32.4,646.0,LGHX2636T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,PRFC2383A*,670,28.0,No,23.928571428571427,5A,28.0,670.0,PRFC2383A.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,PRFG2383A*,598,28.8,No,20.76388888888889,5I,28.8,598.0,PRFG2383A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,PRFS2883A*,725,34.7,No,20.89337175792507,5A,34.7,725.0,PRFS2883A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,PRMC2285A*,667,27.7,No,24.07942238267148,5A,27.7,667.0,PRMC2285A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,PRSC2222A*,615,28.3,No,21.73144876325088,7,28.3,615.0,PRSC2222A.
11A - Compact All-Refrigerator - manual defrost,EFR100,206,1.7,Yes,121.1764705882353,11A,1.7,206.0,EFR100
11A - Compact All-Refrigerator - manual defrost,EFR285-C,210,2.5,Yes,84.0,11A,2.5,210.0,EFR285-C
11A - Compact All-Refrigerator - manual defrost,EFR323,216,3.0,Yes,72.0,11A,3.0,216.0,EFR323
11A - Compact All-Refrigerator - manual defrost,EFR100-D-BLACK,200,1.6,Yes,125.0,11A,1.6,200.0,EFR100-D-BLACK
11A - Compact All-Refrigerator - manual defrost,EFR323-C,215,3.1,Yes,69.35483870967742,11A,3.1,215.0,EFR323-C
11A - Compact All-Refrigerator - manual defrost,EFR492,226,4.5,Yes,50.22222222222222,11A,4.5,226.0,EFR492
13A - Compact All-Refrigerators - automatic defrost,EFR492-B,264,4.5,Yes,58.666666666666664,13A,4.5,264.0,EFR492-B
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,F6FBM36S2,566,24.9,No,22.73092369477912,5I-BI,24.9,566.0,F6FBM36S2
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4BM22IFBI,464,10.2,No,45.490196078431374,5I-BI,10.2,464.0,FM4BM22IFBI
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4BM28IFBI,499,14.9,No,33.489932885906036,5I-BI,14.9,499.0,FM4BM28IFBI
3A-BI - Built-In All-Refrigerators - automatic defrost,FM4CR30FBI,325,16.7,No,19.46107784431138,3A-BI,16.7,325.0,FM4CR30FBI
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,FM4FBM24SS1,397,14.3,No,27.76223776223776,5,14.3,397.0,FM4FBM24SS1
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,FM4FBM28SS1,423,17.6,No,24.034090909090907,5,17.6,423.0,FM4FBM28SS1
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4FBM30SS,512,21.3,No,24.037558685446008,5I,21.3,512.0,FM4FBM30SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4FBM36SS,539,25.0,No,21.56,5I,25.0,539.0,FM4FBM36SS
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,FM4BM36FBI,506,24.0,No,21.083333333333332,5-BI,24.0,506.0,FM4BM36FBI
12 - Compact Refrigerator-Freezer - partial automatic defrost,EFR341,312,3.9,Yes,80.0,12,3.9,312.0,EFR341
11A - Compact All-Refrigerator - manual defrost,EFR372-B-*****,219,3.2,Yes,68.4375,11A,3.2,219.0,EFR372-B-.....
11A - Compact All-Refrigerator - manual defrost,EFR372-*****-COM,219,3.2,Yes,68.4375,11A,3.2,219.0,EFR372-.....-COM
11A - Compact All-Refrigerator - manual defrost,EFR372-MINT,219,3.2,Yes,68.4375,11A,3.2,219.0,EFR372-MINT
11A - Compact All-Refrigerator - manual defrost,EFR376-B-BLACK-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-B-BLACK-COM
11A - Compact All-Refrigerator - manual defrost,EFR376-B-BLUE,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-B-BLUE
11A - Compact All-Refrigerator - manual defrost,EFR376-B-BLUE-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-B-BLUE-COM
11A - Compact All-Refrigerator - manual defrost,EFR376-B-CORAL,193,3.2,Yes,60.3125,11A,3.2,193.0,EFR376-B-CORAL
11A - Compact All-Refrigerator - manual defrost,EFR376-B-PINK-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-B-PINK-COM
11A - Compact All-Refrigerator - manual defrost,EFR376-B-WHITE-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-B-WHITE-COM
11A - Compact All-Refrigerator - manual defrost,EFR376-C-BLACK,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-C-BLACK
11A - Compact All-Refrigerator - manual defrost,EFR376-C-BLACK-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-C-BLACK-COM
11A - Compact All-Refrigerator - manual defrost,EFR376-CORAL-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-CORAL-COM
11A - Compact All-Refrigerator - manual defrost,EFR376-C-WHITE,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-C-WHITE
11A - Compact All-Refrigerator - manual defrost,EFR376-C-WHITE-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-C-WHITE-COM
11A - Compact All-Refrigerator - manual defrost,EFR376-MOONBM-COM,197,3.2,Yes,61.5625,11A,3.2,197.0,EFR376-MOONBM-COM
11A - Compact All-Refrigerator - manual defrost,EFR492,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,EFR492
11A - Compact All-Refrigerator - manual defrost,EFR492,218,4.5,Yes,48.44444444444444,11A,4.5,218.0,EFR492
11A - Compact All-Refrigerator - manual defrost,EFR492-B-6COM,228,4.5,Yes,50.666666666666664,11A,4.5,228.0,EFR492-B-6COM
11A - Compact All-Refrigerator - manual defrost,EFR492-COM,204,4.6,Yes,44.34782608695652,11A,4.6,204.0,EFR492-COM
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFET1022U*,297,12.2,No,24.34426229508197,3,12.2,297.0,FFET1022U.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFET1222U*,310,14.0,No,22.142857142857142,3,14.0,310.0,FFET1222U.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FFHB2740P**A,717,33.8,No,21.213017751479292,5A,33.8,717.0,FFHB2740P..A
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FFHB2750T*,715,33.5,No,21.34328358208955,5A,33.5,715.0,FFHB2750T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FFHD2250T*,660,26.9,No,24.53531598513011,5A,26.9,660.0,FFHD2250T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHI1832T*,447,21.1,No,21.184834123222746,3I,21.1,447.0,FFHI1832T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHI1835V*,453,22.0,No,20.59090909090909,3I,22.0,453.0,FFHI1835V.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFHN2740P**A,642,34.3,No,18.71720116618076,5I,34.3,642.0,FFHN2740P..A
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFHN2750T*,642,34.3,No,18.71720116618076,5I,34.3,642.0,FFHN2750T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1425V*,332,16.9,No,19.644970414201186,3,16.9,332.0,FFHT1425V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1425V*,416,16.9,No,24.615384615384617,3I,16.9,416.0,FFHT1425V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1514T*,420,17.3,No,24.277456647398843,3I,17.3,420.0,FFHT1514T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1514T*,336,17.3,No,19.421965317919074,3,17.3,336.0,FFHT1514T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1621T*,348,19.1,No,18.219895287958114,3,19.1,348.0,FFHT1621T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1621T*,432,19.1,No,22.617801047120416,3I,19.1,432.0,FFHT1621T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1814V*,369,22.0,No,16.772727272727273,3,22.0,369.0,FFHT1814V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1814V*I,453,22.0,No,20.59090909090909,3I,22.0,453.0,FFHT1814V.I
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1814W*,369,22.0,No,16.772727272727273,3,22.0,369.0,FFHT1814W.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1814W*,453,22.0,No,20.59090909090909,3I,22.0,453.0,FFHT1814W.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1820V*,368,21.7,No,16.95852534562212,3,21.7,368.0,FFHT1820V.
