ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2389269,Norpole,NPRAC10KEWMZ2,,665679017652,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,12/06/2021,12/14/2021,"United States, Canada",ES_1026218_NPRAC10KEWMZ2_121420210142584_5377535,No,NPRAC10KEWMZ2
2389270,Norpole,NPRAC6KEWMZ2,,665679017638,,,,,6100,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,378,No,,,,,,,,,12/06/2021,12/14/2021,"United States, Canada",ES_1026218_NPRAC6KEWMZ2_121420210142824_5677753,No,NPRAC6KEWMZ2
2358626,Midea,MAW08V1DWT,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,04/24/2020,04/23/2020,"United States, Canada",ES_1138537_MAW08V1DWT_04272020030124_80039184,Yes,MAW08V1DWT
2358627,Midea,MAW10V1DWT,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,04/24/2020,04/23/2020,"United States, Canada",ES_1138537_MAW10V1DWT_04272020030124_80039184,Yes,MAW10V1DWT
2392703,Midea,MAW12HV1CWT,,810040948831,,,,,12000,,Window,,,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",,No,,,13.3,36,677,No,,,,,,,,,01/25/2022,02/07/2022,United States,ES_1138537_MAW12HV1CWT_020720220134393_6288675,No,MAW12HV1CWT
2358628,Midea,MAW12V1DWT,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,04/24/2020,04/23/2020,"United States, Canada",ES_1138537_MAW12V1DWT_04272020030124_80039184,Yes,MAW12V1DWT
2325644,Midea,MTA08CR81,,,,,,,8300,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,587,No,,,,,,,,,07/27/2018,08/03/2018,United States,ES_1030337_MTA08CR81_08232018093239_6759665,No,MTA08CR81
2326268,Midea,MTA10CR81,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,07/27/2018,08/03/2018,United States,ES_1030337_MTA10CR81_09212018073259_5179996,No,MTA10CR81
2326269,Midea,MTA10CR82,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,07/27/2018,08/03/2018,United States,ES_1030337_MTA10CR82_09212018073428_5268072,No,MTA10CR82
2326270,Midea,MTA12CR81,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,07/27/2018,08/03/2018,United States,ES_1030337_MTA12CR81_08242018014638_5198802,No,MTA12CR81
2326271,Midea,MTA12CR82,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,07/27/2018,08/03/2018,United States,ES_1030337_MTA12CR82_09212018073747_5467570,No,MTA12CR82
2402878,Midea,MW080WWBA2RC1,,687636006134,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/09/2022,10/09/2022,"United States, Canada",ES_1138537_MW080WWBA2RC1_10112022114229_80143726,No,MW080WWBA2RC1
2402879,Midea,MW08MSWBA1RCM,,687636006158,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,10/09/2022,10/09/2022,"United States, Canada",ES_1138537_MW08MSWBA1RCM_10112022114229_80143726,Yes,MW08MSWBA1RCM
2404705,Midea,MW08MSWBA5RCM,,687636005960,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,400,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MW08MSWBA5RCM_11182022085240_80147335,Yes,MW08MSWBA5RCM
2402880,Midea,MW10MSWBA5RCM,,687636005977,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,10/09/2022,10/09/2022,"United States, Canada",ES_1138537_MW10MSWBA5RCM_10112022114229_80143726,Yes,MW10MSWBA5RCM
2404707,Midea,MW10MSWBA5RCM,,687636006554,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,500,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MW10MSWBA5RCM_11182022085240_80147335,No,MW10MSWBA5RCM
2404708,Midea,MW10MSWBA6RCM,,687636006615,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,500,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MW10MSWBA6RCM_11182022085240_80147335,Yes,MW10MSWBA6RCM
2348370,Midea,MW120WWBA2RC1,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/01/2019,09/26/2019,Canada,ES_1138537_MW120WWBA2RC1_09262019122136_80018572,No,MW120WWBA2RC1
2390573,Midea,MW120WWBA2RC1,,687636001276,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,No,,,,,,,,,01/17/2022,01/17/2022,"United States, Canada",ES_1138537_MW120WWBA2RC1_01172022024302_80111401,No,MW120WWBA2RC1
2389284,Midea,MW12ECWBA2RCM,,687636004925,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/13/2021,12/10/2021,"United States, Canada",ES_1138537_MW12ECWBA2RCM_12142021120410_80109026,No,MW12ECWBA2RCM
2404709,Midea,MW12MSWBA5RCM,,687636005984,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MW12MSWBA5RCM_11182022085240_80147335,Yes,MW12MSWBA5RCM
2404710,Midea,MW12MSWBA6RCM,,687636006868,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15.0,38,600,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MW12MSWBA6RCM_11182022085240_80147335,Yes,MW12MSWBA6RCM
2309734,Midea,MWA06CR71,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,01/15/2018,01/30/2018,"United States, Canada",ES_1138537_MWA06CR71_01302018071352_6432790,No,MWA06CR71
2301978,Midea,MWA06CR71-A,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA06CR71-A_08102017184603_0763338,No,MWA06CR71-A
2301979,Midea,MWA06CR71-E,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA06CR71-E_08102017184540_0740408,No,MWA06CR71-E
2309735,Midea,MWA08CR71,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,01/15/2018,01/30/2018,"United States, Canada",ES_1138537_MWA08CR71_01302018071423_6463254,No,MWA08CR71
2301976,Midea,MWA08CR71-A,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA08CR71-A_08102017184518_0718707,No,MWA08CR71-A
2301977,Midea,MWA08CR71-E,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA08CR71-E_08102017184458_0698196,No,MWA08CR71-E
2304367,Midea,MWA10CR71,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWA10CR71_09292017033548_6148261,No,MWA10CR71
2301974,Midea,MWA10CR71-A,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA10CR71-A_08102017184437_0677719,No,MWA10CR71-A
2301975,Midea,MWA10CR71-E,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA10CR71-E_08102017184417_0657801,No,MWA10CR71-E
2304365,Midea,MWA12CR71,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWA12CR71_09292017033600_6160859,No,MWA12CR71
2301972,Midea,MWA12CR71-A,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA12CR71-A_08102017184355_0635095,No,MWA12CR71-A
2301973,Midea,MWA12CR71-E,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,08/09/2017,08/09/2017,United States,ES_1138537_MWA12CR71-E_08102017184330_0610917,No,MWA12CR71-E
2325556,Midea,MWA15CR71,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,07/27/2018,08/03/2018,United States,ES_1030337_MWA15CR71_08232018092432_6272725,No,MWA15CR71
2309736,Midea,MWA18CR72,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,01/15/2018,01/30/2018,"United States, Canada",ES_1138537_MWA18CR72_01302018071458_6498338,No,MWA18CR72
2309737,Midea,MWA25CR72,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,01/15/2018,01/30/2018,"United States, Canada",ES_1138537_MWA25CR72_01302018071526_6526215,No,MWA25CR72
2394615,TCL,KC-23/YXRDBp(E1/6)(001955),,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,03/24/2022,04/12/2022,United States,ES_1126578_KC-23/YXRDBp(E1/6)(001955)_04082022094302_8426783,No,KC-23/YXRDBp(E1/6)(001955)
2403806,TCL,KC-23/YXRD(E1/6)(000798),,655365071174,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/29/2022,10/31/2022,United States,ES_1126578_KC-23/YXRD(E1/6)(000798)_10312022100039_9082911,No,KC-23/YXRD(E1/6)(000798)
2403805,TCL,KC-23/YXRD(E1/6)(000815),,655365454410,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/29/2022,10/31/2022,United States,ES_1126578_KC-23/YXRD(E1/6)(000815)_10312022100039_3962976,No,KC-23/YXRD(E1/6)(000815)
2375168,TCL,KC-23/YXRD(E1/6)(00963),,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,03/10/2021,03/11/2021,"United States, Canada",ES_1126578_KC-23/YXRD(E1/6)(00963)_030820212128632_3649057,No,KC-23/YXRD(E1/6)(00963)
2408414,TCL,KC-29/YXRD(E1/6)(000872),,196852097326,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/13/2023,02/22/2023,"United States, Canada",ES_1126578_KC-29/YXRD(E1/6)(000872)_02212023110905_7022668,No,KC-29/YXRD(E1/6)(000872)
2403809,TCL,KC-29/YXRD(E1/6)(002056),,655365189527,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_KC-29/YXRD(E1/6)(002056)_10312022110013_1507074,No,KC-29/YXRD(E1/6)(002056)
2403808,TCL,KC-29/YXRD(E1/6)(002148),,655365017646,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_KC-29/YXRD(E1/6)(002148)_10312022110013_1564905,No,KC-29/YXRD(E1/6)(002148)
2370666,TCL,KC-29/YXRD(E1/6)(00408),,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,12/05/2020,12/05/2020,"United States, Canada",ES_1126578_KC-29/YXRD(E1/6)(00408)_120320200011466_9894616,No,KC-29/YXRD(E1/6)(00408)
2408417,TCL,KC-35/YXRD(E1/6)(000873),,196852657285,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,02/13/2023,02/22/2023,"United States, Canada",ES_1126578_KC-35/YXRD(E1/6)(000873)_02212023111254_7960473,No,KC-35/YXRD(E1/6)(000873)
2403812,TCL,KC-35/YXRD(E1/6)(002053),,655365356035,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_KC-35/YXRD(E1/6)(002053)_10312022112127_8835413,No,KC-35/YXRD(E1/6)(002053)
2403811,TCL,KC-35/YXRD(E1/6)(002147),,655365064503,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_KC-35/YXRD(E1/6)(002147)_10312022112127_3418542,No,KC-35/YXRD(E1/6)(002147)
2370667,TCL,KC-35/YXRD(E1/6)(40500),,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,756,No,,,,,,,,,12/05/2020,12/05/2020,"United States, Canada",ES_1126578_KC-35/YXRD(E1/6)(40500)_12032020001159_9799031,No,KC-35/YXRD(E1/6)(40500)
2403814,TCL,KC-41/YXRD(E1/6)(000797),,655365374336,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,929,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_KC-41/YXRD(E1/6)(000797)_10312022113252_2858087,No,KC-41/YXRD(E1/6)(000797)
2388171,TCL,KC-44/YXRD(E1/6)(01071),,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1126578_KC-44/YXRD(E1/6)(01071)_111620212325668_3223686,No,KC-44/YXRD(E1/6)(01071)
2408953,TCL,KC-52/YXRD(E/6)(001969),,655365009962,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,1195,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,12/05/2022,02/24/2023,United States,ES_1126578_KC-52/YXRD(E/6)(001969)_02202023185833_1652948,No,KC-52/YXRD(E/6)(001969)
2388172,TCL,KC-52/YXRD(E/6)(00966),,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1126578_KC-52/YXRD(E/6)(00966)_111620212325343_4626277,No,KC-52/YXRD(E/6)(00966)
2409540,TCL,KC-70/YXRD(E/6)(002038),,655365090496,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),9.8,4,1837,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,12/05/2022,02/27/2023,United States,ES_1126578_KC-70/YXRD(E/6)(002038)_02202023191343_4641534,No,KC-70/YXRD(E/6)(002038)
2388173,TCL,KC-70/YXRD(E/6)(00967),,,,,,,24700,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1798,No,,,,,,,,,12/01/2021,11/17/2021,"United States, Canada",ES_1126578_KC-70/YXRD(E/6)(00967)_111620212325964_5608859,No,KC-70/YXRD(E/6)(00967)
2335307,TCL,TAW08CREB19W,"TWC-08CR/UH,ES,",,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,01/01/2021,03/25/2019,United States,ES_1126578_TAW08CREB19W_12142018164738_5298730,No,TAW08CREB19W
2328372,TCL,TAW15CRE19,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,10/23/2018,10/23/2018,United States,ES_1126578_TAW15CRE19_10252018074539_3539986,No,TAW15CRE19
2346211,TCL,TAW15CREW0W,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,09/10/2019,09/11/2019,United States,ES_1126578_TAW15CREW0W_09112019083105_0665123,No,TAW15CREW0W
2371583,TCL,TTW-10CRA2/J6U(0202),,,,,,,10100,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,715,No,,,,,,,,,02/17/2022,02/17/2022,"United States, Canada",ES_1126578_TTW-10CRA2/J6U(0202)_122820200026550_3627326,No,TTW-10CRA2/J6U(0202)
2283162,TCL,TWAC-18CRA2/K8U(ES),",TWC-18CR2/UH (ES),",,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,10/30/2016,10/31/2016,United States,ES_1126578_TWAC-18CRA2/K8U(ES)_11022016023511_4111052,No,TWAC-18CRA2/K8U(ES)
2389271,TCL,TWC-06CRD1/L1U(ES),,,,,,,6100,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,378,No,,,,,,,,,11/30/2021,12/14/2021,"United States, Canada",ES_1126578_TWC-06CRD1/L1U(ES)_121420210112424_3404565,No,TWC-06CRD1/L1U(ES)
2389272,TCL,TWC-08CRD1/L0U(ES),,,,,,,8100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,506,No,,,,,,,,,11/30/2021,12/14/2021,"United States, Canada",ES_1126578_TWC-08CRD1/L0U(ES)_121420210112142_1240205,No,TWC-08CRD1/L0U(ES)
2370088,TCL,W12T9EX1-A,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,11/18/2020,11/19/2020,United States,ES_1126578_W12T9EX1-A_11232020073435_6875187,No,W12T9EX1-A
2287357,Thermal Zone,WA415YRED,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,12/27/2016,12/27/2016,"United States, Canada",ES_1108715_WA415YRED_12292016090241_2161640,No,WA415YRED
2287353,Thermal Zone,WA46YRED,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/27/2016,12/27/2016,"United States, Canada",ES_1108715_WA46YRED_12292016090312_2192945,No,WA46YRED
2287355,Thermal Zone,WA48YRED,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/27/2016,12/27/2016,"United States, Canada",ES_1108715_WA48YRED_12292016090344_2224515,No,WA48YRED
2262623,Toscana Air,57H-ID0-10CRN1/BCL0W,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,03/15/2016,03/16/2016,"United States, Canada",ES_1127347_57H-ID0-10CRN1/BCL0W_03182016212139_6099814,No,57H-ID0-10CRN1/BCL0W
2262625,Toscana Air,57H-ID0-12CRN1/BCL0W,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,03/15/2016,03/16/2016,"United States, Canada",ES_1127347_57H-ID0-12CRN1/BCL0W_03182016212208_6128672,No,57H-ID0-12CRN1/BCL0W
2309455,Toscana Air,57H-ID0-MWEUK10CRN1,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,01/15/2018,01/23/2018,"United States, Canada",ES_1127347_57H-ID0-MWEUK10CRN1_01242018142229_3749657,No,57H-ID0-MWEUK10CRN1
2285669,Perfect aire,5SAC10000,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,12/07/2016,12/08/2016,"United States, Canada",ES_1121980_5SAC10000_12082016105206_4326653,No,5SAC10000
2285670,Perfect aire,5SAC12000,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,12/07/2016,12/08/2016,"United States, Canada",ES_1121980_5SAC12000_12082016105220_4340272,No,5SAC12000
2355715,Perfect aire,6SAC10000,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,01/14/2020,01/14/2020,"United States, Canada",ES_1121980_6SAC10000_03042020011021_80024169,No,6SAC10000
2355716,Perfect aire,6SAC12000,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,12/13/2019,12/13/2019,"United States, Canada",ES_1121980_6SAC12000_03042020011021_80024169,No,6SAC12000
2286752,Perfect Comfort,PCTTW08L0C2D,,,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,566,No,,,,,,,,,12/21/2016,12/21/2016,Canada,ES_17771_PCTTW08L0C1D_08152014002320_2200131,No,PCTTW08L0C2D
2339538,Perfect Comfort,PCTTW10K0C2D,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,06/11/2019,06/11/2019,Canada,ES_1092479_PCTTW10K0C2D_06112019062444_4284912,No,PCTTW10K0C2D
2286753,Perfect Comfort,PCTTW10L0C2D,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,12/21/2016,12/21/2016,Canada,ES_17771_PCTTW10L0C1D_08152014001400_1640855,No,PCTTW10L0C2D
