ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria
2405818,GE Profile,PHNT12CCH1,,08469191798,,,,,12200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),14.7,35,622,No,,,,,,,,,01/06/2023,12/19/2022,United States,ES_1123206_PHNT12CCH1_12082022092747_2724420,No
2403312,Gradient,RRHP01,,,,,,,8600,,Window,,,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,No,R32,R-32 (GWP:675 | Lower GWP),10.8,10,597,No,,,,,,,,,10/24/2022,10/19/2022,United States,ES_1147758_RRHP01_10172022155337_7717248,No
2307913,GREE,GAC10AD-D3NRNH2C,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1105164_GAC10AD-D3NRNH2C_12152017123142_1102116,No
2358071,GREE,GJC05BK-A6NRNC5A,,,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,322,No,,,,,,,,,04/01/2020,03/24/2020,"United States, Canada",ES_1105164_ GJC05BK-A6NRNC5A_04152020102317_80030501,No
2370343,GREE,GJC05BK-A6NRNH1A,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,11.8,7,318,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC05BK-A6NRNH1A_11302020071524_80061807,No
2328322,GREE,GJC05BK-A6NRNH2A,,,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,322,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC05BK-A6NRNH2A _10232018124440_70199136,No
2349714,GREE,GJC05BK-A6NRNH2B,,,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,322,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC05BK-A6NRNH2B_10302019023155_80021133,No
2388818,GREE,GJC06BK-A6NRNC5B,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/22/2021,11/22/2021,"United States, Canada",ES_1108715_GJC06BK-A6NRNC5B_12062021053151_80104463,No
2328323,GREE,GJC06BK-A6NRNH2A,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC06BK-A6NRNH2A_10232018124440_70199136,No
2349711,GREE,GJC06BK-A6NRNH2D,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC06BK-A6NRNH2D_10302019023155_80021133,No
2370344,GREE,GJC08BK-A6NRNC5B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC08BK-A6NRNC5B_11302020071525_80061807,No
2408081,GREE,GJC08BK-A6NRNC5D,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,04/15/2022,12/22/2022,"United States, Canada",ES_1105164_GJC08BK-A6NRNC5D_02132023124909_80153973,No
2408080,GREE,GJC08BK-A6NRND2D,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,04/15/2022,12/22/2022,"United States, Canada",ES_1105164_GJC08BK-A6NRND2D_02132023124909_80153973,No
2375857,GREE,GJC08BK-A6NRNE2D,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,03/01/2021,03/04/2021,"United States, Canada",ES_1105164_GJC08BK-A6NRNE2D_04052021012414_80073533,No
2328324,GREE,GJC08BK-A6NRNH2B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC08BK-A6NRNH2B _10232018124440_70199136,No
2349712,GREE,GJC08BK-A6NRNH2F,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC08BK-A6NRNH2F_10302019023155_80021133,No
2336585,GREE,GJC08BS-A3NRNJ1B,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,04/01/2019,04/11/2019,"United States, Canada",ES_1105164_GJC08BS-A3NRNJ1B_04112019060808_2888594,No
2337100,GREE,GJC08BU-A6NRNJ2A,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,04/22/2019,04/17/2019,"United States, Canada",ES_1105164_GJC08BU-A6NRNJ2A_04172019103556_70213591,No
2370346,GREE,GJC10BL-A6NRNC5E,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,638,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC10BL-A6NRNC5E_11302020071527_80061811,No
2395116,GREE,GJC10BL-A6NRNC5H,,,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,631,No,,,,,,,,,04/15/2022,02/10/2022,"United States, Canada",ES_1105164_GJC10BL-A6NRNC5H_04262022082802_80123603,No
2374990,LG,LW1821ERSM(230V),,48231605052,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,02/19/2021,02/22/2021,United States,ES_1118034_LW1821ERSM(230V)_031920210230338_1221054,No
2389493,LG,LW1822ERSM_208V,,048231606295,,,,,17500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.8,10,1112,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW1822ERSM_208V_12172021111603_80110894,No
2389492,LG,LW1822ERSM_230V,,048231606295,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.8,10,1144,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW1822ERSM_230V_12172021111601_80110894,No
2384808,LG,LW1822IVSM,,048231605908,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",Yes,Yes,,,14.7,37,918,No,,,,,,,,,10/15/2021,09/30/2021,"United States, Canada",ES_1118034_LW1822IVSM _09302021074749_80100783,Yes
2329538,LG,LW2217IVSM,,48231600118,,,,,22000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",Yes,Yes,,,14.5,54,1138,No,,,,,,,,,02/20/2018,11/13/2018,"United States, Canada",ES_1118034_LW2217IVSM_11132018075109_5469875,Yes
2387992,LG,LW2422IVSM (208V),,048231605915,,,,,23500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),14.3,52,1232,No,,,,,,,,,11/01/2021,11/08/2021,United States,ES_1118034_LW2422IVSM  (208V)_110920212047756_1507155,Yes
2387993,LG,LW2422IVSM (230V),,048231605915,,,,,23500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),14.3,52,1232,No,,,,,,,,,11/01/2021,11/08/2021,United States,ES_1118034_LW2422IVSM (230V)_110920212047388_4441456,Yes
2283560,LG,LW2516ER 208V,",LW2516ERY7 (208V),",48231379496,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1748,No,,,,,,,,,11/20/2015,11/25/2015,"United States, Canada",ES_1118034_LW2516ER 208V_11082016020201_0521170,No
2283561,LG,LW2516ER 230V,",LW2516ERY7 (230V),",48231379496,,,,,24500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1784,No,,,,,,,,,11/20/2015,11/25/2015,"United States, Canada",ES_1118034_LW2516ER 230V_11082016020214_0534482,No
2374992,LG,LW2521ERSM(208V),,48231605069,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,02/19/2021,02/22/2021,United States,ES_1118034_LW2521ERSM(208V)_031920210230241_1557332,No
2374993,LG,LW2521ERSM(230V),,48231605069,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,02/19/2021,02/22/2021,United States,ES_1118034_LW2521ERSM(230V)_031920210231392_6716413,No
2389495,LG,LW2522ERSM_208V,,048231606301,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.3,10,1748,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW2522ERSM_208V_12172021111607_80110894,No
2389494,LG,LW2522ERSM_230V,,048231606301,,,,,24500,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.3,10,1784,No,,,,,,,,,12/16/2021,12/16/2021,United States,ES_1118034_LW2522ERSM_230V_12172021111606_80110894,No
2329927,LG,LW6019ER,,48231600811,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.4,13,363,No,,,,,,,,,11/16/2018,11/16/2018,United States,ES_1118034_LW6019ER_11162018062815_9695802,No
2404828,LG,LW6023IVSM,,048231606752,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.5,41,290,No,,,,,,,,,11/20/2022,11/20/2022,"United States, Canada",ES_1118034_11222022124225_LW6023IVSM_80146508,Yes
2253967,LG,LW8016ER,",LW8016ERY7; LW8017ERSM,",48231379458,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,500,No,,,,,,,,,11/20/2015,11/25/2015,"United States, Canada",ES_1118034_LW8016ER_11282015002243_0163916,No
2402283,LG,LW8017ERSM1,,048231606660,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,OpenADR,,,,,Yes,09/30/2022,09/30/2022,"United States, Canada",ES_1118034_10032022124225_LW8017ERSM1_80140999,No
2387931,LG,LW8022ERSM,,048231606257,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),12,10,500,No,,,,,,,,,11/11/2021,01/11/2021,"United States, Canada",ES_1118034_LW8022ERSM_11082021022514_80105830,No
2387994,LG,LW8022IVSM,,048231605861,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.5,42,387,No,,,,,,,,,11/01/2021,11/10/2021,United States,ES_1118034_LW8022IVSM_110920212136300_3350763,Yes
2402282,LG,LW8023ERSM,,048231606646,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,OpenADR,,,,,Yes,09/30/2022,09/30/2022,"United States, Canada",ES_1118034_10032022124225_LW8023ERSM_80140999,No
2453038,LUBECK,57H-ID0-B12HRFN8BCL0,,202301946727,13.9,19.4,22.2,58,12000,115,Window,Straddles Window,No,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),13.3,36,677,No,,,,,,,,,03/22/2023,04/06/2023,"United States, Canada",ES_1127347_57H-ID0-B12HRFN8BCL0_040620230327410_9654989,Yes
2350390,Magnavox,WW-08ESNMAG,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,11/15/2019,11/26/2019,"United States, Canada",ES_1125950_WW-08ESNMAG_11262019031444_80026246,No
2350391,Magnavox,WW-12ESNMAG,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,,,,,,,,,11/15/2019,11/26/2019,"United States, Canada",ES_1125950_WW-12ESNMAG_11262019031444_80026246,No
2355709,Matrix,EB119,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,12/27/2019,12/27/2019,"United States, Canada",ES_1074063_EB119_03042020011021_80024169,No
2290126,Midea,AKW10CW71,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_AKW10CW71_02072017071526_1726220,No
2290127,Midea,KWDUK-10CWN1-BCL0,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,02/06/2017,02/06/2017,"United States, Canada",ES_1138537_KWDUK-10CWN1-BCL0_02072017071629_1789661,No
2334218,Midea,MAT08R1ZWT,,,,,,,8300,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,587,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_MAT08R1ZWT_03062019041936_5976331,No
2334220,Midea,MAT10R1ZWT,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_MAT10R1ZWT_03062019042008_6008237,No
2334219,Midea,MAT10R2ZWT,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_MAT10R2ZWT_03062019041951_5991503,No
2452991,Midea,MAT10R2ZWT,,,,,,,10500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,743,No,,,,,,,,,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_MAT10R2ZWT7_04032023141605_80162432,No
2334221,Midea,MAT12R1ZWT,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_MAT12R1ZWT_03062019042021_6021735,No
2452993,Midea,MAT12R1ZWT,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_MAT12R1ZWT7_04032023141605_80162432,No
2334222,Midea,MAT12R2ZWT,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,03/05/2019,03/06/2019,"United States, Canada",ES_1138537_MAT12R2ZWT_03062019042038_6038677,No
2452992,Midea,MAT12R2ZWT,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,03/30/2023,03/30/2023,"United States, Canada",ES_1138537_MAT12R2ZWT7_04032023141605_80162432,No
2334320,Midea,MAW06R1BWT,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,03/01/2019,03/07/2019,"United States, Canada",ES_1138537_MAW06R1BWT_02282019105905_70217291,No
2333404,Midea,MAW06R1YWT,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW06R1YWT_02122019125600_70211114,No
2404711,Midea,MAW06R1YWT,,817986028924,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MAW06R1YWT_11182022085240_80147335,No
2333405,Midea,MAW06R1YWT-E,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW06R1YWT-E_02122019125600_70211114,No
2404706,Midea,MAW08AV1QWT,,840296503584,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15,38,400,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MAW08AV1QWT_11182022085240_80147335,Yes
2334321,Midea,MAW08R1BWT,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,03/01/2019,03/07/2019,"United States, Canada",ES_1138537_MAW08R1BWT_02282019105905_70217291,No
2370315,Midea,MAW08S1WBL,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW08S1WBL_11292020090601_80061153,No
2402247,Midea,MAW08S1WBL-T,,810040947698,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,,,,,,,,,09/29/2022,09/29/2022,"United States, Canada",ES_1138537_MAW08S1WBL-T_10032022110102_80143146,No
2370313,Midea,MAW08S1WWT,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW08S1WWT_11292020090601_80061153,No
2402246,Midea,MAW08S1WWT-T,,810040947681,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,,,,,,,,,09/29/2022,09/29/2022,"United States, Canada",ES_1138537_MAW08S1WWT-T_10032022110102_80143146,No
2333406,Midea,MAW08S1YWT,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW08S1YWT_02122019125600_70211114,No
2370311,Midea,MAW08S1YWT,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW08S1YWT_11292020090601_80061153,No
2404712,Midea,MAW08S1YWT,,817986028948,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MAW08S1YWT_11182022085240_80147335,No
2333407,Midea,MAW08S1YWT-E,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MAW08S1YWT-E_02122019125600_70211114,No
2370312,Midea,MAW08S1YWT-E,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,11/07/2020,10/29/2020,United States,ES_1138537_MAW08S1YWT-E_11292020090601_80061153,No
2266587,IMPECCA,IWA12-QS30,,,,,,,12050,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,753,No,,,,,,,,,01/01/2019,05/05/2016,"United States, Canada",ES_1128884_IWA12-QS30_05092016122100_6460453,No
2293301,IMPECCA,IWA15-KS30,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,03/27/2017,03/27/2017,"United States, Canada",ES_1128884_IWA15-KS30_03292017070617_1177832,No
2338131,IMPECCA,IWA15-KS30,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,05/01/2019,03/07/2019,"United States, Canada",ES_1128884_IWA15-KS30_05052019113843_80001661,No
2293300,IMPECCA,IWA18-KS30,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,03/27/2017,05/31/2019,"United States, Canada",ES_1128884_IWA18-KS30_03292017070633_1193904,No
2293299,IMPECCA,IWA25-KS30,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,05/31/2019,05/31/2019,"United States, Canada",ES_1128884_IWA25-KS30_03292017070647_1207031,No
2333936,Insignia,NS-AC12WWH0,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,750,No,,,,,,,,,01/10/2019,01/10/2019,United States,ES_1059185_NS-AC12WWH0_01112019022358_3438803,No
2333937,Insignia,NS-AC12WWH0-C,,600603248146,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,750,No,,,,,,,,,02/17/2022,03/01/2022,Canada,ES_1059185_NS-AC12WWH0-C_01112019022407_3447742,No
2333833,Insignia,NS-AC6WWH0,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,01/10/2019,01/10/2019,United States,ES_1059185_NS-AC6WWH0_01112019021136_2696061,No
2333834,Insignia,NS-AC6WWH0-C,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,01/10/2019,01/10/2019,Canada,ES_1059185_NS-AC6WWH0-C_01112019021147_2707809,No
2388142,Insignia,NS-AC8WU3,,600603285271,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15,38,400,No,,,,,,,,,11/05/2021,11/15/2021,United States,ES_1059185_NS-AC8WU3_111520210319958_4203123,No
2376466,KANIONco,KW-05R32CSL,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-05R32CSL_04282021102119_80075825,No
2376467,KANIONco,KW-06R32CSL,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,04/21/2021,04/21/2021,"United States, Canada",ES_1142444_KW-06R32CSL_04282021102119_80075825,No
